0	45.73989
0.01	45.75852
0.02	45.69602
0.03	45.56293
0.04	45.50204
0.05	45.36595
0.06	45.54129
0.07	45.76369
0.08	45.96625
0.09	46.12113
0.1	46.36873
0.11	46.49496
0.12	46.56716
0.13	46.63509
0.14	46.70227
0.15	46.73282
0.16	46.70298
0.17	46.76403
0.18	46.73455
0.19	46.77816
0.2	46.71029
0.21	46.79891
0.22	46.82062
0.23	46.69712
0.24	46.74845
0.25	46.75484
0.26	46.90655
0.27	47.00932
0.28	47.18326
0.29	47.43022
0.3	47.62681
0.31	47.73168
0.32	47.8687
0.33	47.90708
0.34	48.0049
0.35	48.05759
0.36	47.86084
0.37	47.65894
0.38	47.4985
0.39	47.44772
0.4	47.30237
0.41	47.6294
0.42	47.89367
0.43	48.12036
0.44	48.39329
0.45	48.58133
0.46	48.50701
0.47	48.59954
0.48	48.62354
0.49	48.59377
0.5	48.58237
0.51	48.5009
0.52	48.46207
0.53	48.41258
0.54	48.31945
0.55	48.23752
0.56	48.51303
0.57	48.80203
0.58	49.04031
0.59	49.34728
0.6	49.62204
0.61	49.58614
0.62	49.50461
0.63	49.46063
0.64	49.40034
0.65	49.25744
0.66	49.20339
0.67	49.09109
0.68	49.04116
0.69	49.05187
0.7	49.06397
0.71	49.33093
0.72	49.71212
0.73	49.98663
0.74	50.33416
0.75	50.61933
0.76	50.44101
0.77	50.33814
0.78	50.19052
0.79	50.07938
0.8	50.00771
0.81	50.16582
0.82	50.28841
0.83	50.44185
0.84	50.54105
0.85	50.70613
0.86	50.80759
0.87	50.77706
0.88	50.93743
0.89	51.06599
0.9	51.14587
0.91	51.03821
0.92	50.98255
0.93	50.9066
0.94	50.91603
0.95	50.87395
0.96	51.20454
0.97	51.45696
0.98	51.72719
0.99	51.96584
1	52.21611
1.01	52.24783
1.02	52.30308
1.03	52.4378
1.04	52.47362
1.05	52.58443
1.06	52.63664
1.07	52.59795
1.08	52.65956
1.09	52.71462
1.1	52.72294
1.11	52.82979
1.12	52.97471
1.13	53.0662
1.14	53.20642
1.15	53.33382
1.16	53.46898
1.17	53.50146
1.18	53.55554
1.19	53.60846
1.2	53.75268
1.21	53.80712
1.22	53.92585
1.23	54.06105
1.24	54.16988
1.25	54.26003
1.26	54.42707
1.27	54.64558
1.28	54.82948
1.29	54.91895
1.3	55.09117
1.31	55.0274
1.32	54.93046
1.33	54.88903
1.34	54.85074
1.35	54.86137
1.36	55.13302
1.37	55.35132
1.38	55.5654
1.39	55.69944
1.4	55.86355
1.41	55.98041
1.42	56.12481
1.43	56.26032
1.44	56.39126
1.45	56.55724
1.46	56.53776
1.47	56.39618
1.48	56.32737
1.49	56.311
1.5	56.27575
1.51	56.46737
1.52	56.66552
1.53	56.86961
1.54	57.10651
1.55	57.32212
1.56	57.46215
1.57	57.56977
1.58	57.70705
1.59	57.81044
1.6	57.93852
1.61	58.11822
1.62	58.3027
1.63	58.48837
1.64	58.61215
1.65	58.77111
1.66	58.8547
1.67	58.98467
1.68	59.07852
1.69	59.07752
1.7	59.11166
1.71	59.14594
1.72	59.11916
1.73	59.12383
1.74	59.12478
1.75	59.13601
1.76	59.36036
1.77	59.54035
1.78	59.80937
1.79	60.03013
1.8	60.22693
1.81	60.36016
1.82	60.5189
1.83	60.62836
1.84	60.80386
1.85	60.94086
1.86	60.92067
1.87	60.88219
1.88	60.84922
1.89	60.83591
1.9	60.82439
1.91	61.08311
1.92	61.30141
1.93	61.54706
1.94	61.79173
1.95	62.02219
1.96	62.05718
1.97	62.08496
1.98	62.12987
1.99	62.18833
2	62.24001
2.01	62.16633
2.02	62.11805
2.03	62.05493
2.04	62.00237
2.05	61.96757
2.06	62.21947
2.07	62.51317
2.08	62.78681
2.09	63.07075
2.1	63.34769
2.11	63.48534
2.12	63.60814
2.13	63.7397
2.14	63.8474
2.15	63.9673
2.16	63.8897
2.17	63.78005
2.18	63.69839
2.19	63.60174
2.2	63.52303
2.21	63.79699
2.22	64.02899
2.23	64.32153
2.24	64.57142
2.25	64.86483
2.26	64.95966
2.27	65.05377
2.28	65.14437
2.29	65.21122
2.3	65.30142
2.31	65.20936
2.32	65.15151
2.33	65.07034
2.34	65.00403
2.35	64.88896
2.36	65.08682
2.37	65.28584
2.38	65.52979
2.39	65.76792
2.4	66.00882
2.41	66.13559
2.42	66.25107
2.43	66.39939
2.44	66.53508
2.45	66.65954
2.46	66.57032
