1	53.00398
2	63.09813
3	69.64511
4	74.10822
5	77.17846
6	79.16497
7	80.2235
8	80.5504
9	80.26177
10	79.34737
11	77.85169
12	75.94704
13	74.15952
14	72.4092
15	70.24516
16	67.87206
17	65.48527
18	63.79639
19	62.4771
20	61.79003
21	61.17075
22	60.60424
23	60.11158
24	59.6872
25	59.32144
26	59.00511
27	58.73047
28	58.49112
29	58.28183
30	58.09824
31	57.93672
32	57.79418
33	57.668
34	57.55597
35	57.45616
36	57.36694
37	57.28689
38	57.21479
39	57.14961
40	57.09043
41	57.03644
42	56.98698
43	56.94148
44	56.89941
45	56.86034
46	56.82389
47	56.78972
48	56.75755
49	56.72714
50	56.69827
51	56.67074
52	56.64439
53	56.61909
54	56.59471
55	56.57115
56	56.54833
57	56.52614
58	56.50453
59	56.48344
60	56.46281
61	56.4426
62	56.42277
63	56.40329
64	56.38412
65	56.36525
66	56.34664
67	56.32826
68	56.31012
69	56.29221
70	56.27449
71	56.25696
72	56.23959
73	56.2224
74	56.20538
75	56.18852
76	56.17181
77	56.15523
78	56.13879
79	56.12249
80	56.10634
81	56.09028
82	56.07437
83	56.05857
84	56.0429
85	56.02733
86	56.0119
87	55.99657
88	55.98137
89	55.96627
90	55.95128
91	55.93639
92	55.92161
93	55.90694
94	55.89237
95	55.87791
96	55.86354
97	55.84928
98	55.83512
99	55.82105
100	55.8071
101	55.79322
102	55.77947
103	55.76579
104	55.75221
105	55.73872
106	55.72533
107	55.71204
108	55.69884
109	55.68573
110	55.67271
111	55.65979
112	55.64694
113	55.63421
114	55.62153
115	55.60896
116	55.59647
117	55.58406
118	55.57175
119	55.55953
120	55.54738
121	55.53533
122	55.52335
123	55.51146
124	55.49965
125	55.48792
126	55.47627
127	55.46471
128	55.45321
129	55.44182
130	55.43049
131	55.41925
132	55.40809
133	55.39697
134	55.38598
135	55.37502
136	55.36417
137	55.3534
138	55.34267
139	55.33205
140	55.32147
141	55.31098
142	55.30057
143	55.29022
144	55.27994
145	55.26973
146	55.25962
147	55.24954
148	55.23956
149	55.22965
150	55.21978
151	55.21
152	55.20027
153	55.19062
154	55.18104
155	55.1725
156	55.16164
157	55.13652
158	55.10279
159	55.06497
160	55.02533
161	54.98469
162	54.94325
163	54.90108
164	54.85821
165	54.81463
166	54.77036
167	54.7254
168	54.67975
169	54.63343
170	54.58642
171	54.53873
172	54.49035
173	54.44126
174	54.39145
175	54.34089
176	54.28954
177	54.23737
178	54.18432
179	54.13039
180	54.07668
181	54.02187
182	53.96593
183	53.90881
184	53.85046
185	53.79086
186	53.72997
187	53.66774
188	53.60417
189	53.53922
190	53.47289
191	53.40514
192	53.33598
193	53.26543
194	53.19348
195	53.12016
196	53.04549
197	52.96951
198	52.89225
199	52.81377
200	52.73465
201	52.65469
202	52.5737
203	52.49177
204	52.40897
205	52.32539
206	52.24109
207	52.15618
208	52.07074
209	51.98487
210	51.89863
211	51.81213
212	51.72543
213	51.63863
214	51.55176
215	51.46498
216	51.37857
217	51.29312
218	51.20791
219	51.12296
220	51.03833
221	50.95409
222	50.87026
223	50.78686
224	50.70395
225	50.62154
226	50.53972
227	50.4596
228	50.38004
229	53.12193
230	74.09731
231	83.99185
232	90.36156
233	94.72958
234	97.73561
235	99.64459
236	100.61546
237	100.94084
238	100.50018
239	99.51816
240	97.97314
241	96.28219
242	94.71989
243	92.87483
244	90.81217
245	88.6443
246	86.05195
247	83.95583
248	82.37327
249	81.06815
250	79.9502
