0	44.862
0.05	44.87054
0.1	44.89439
0.15	44.96414
0.2	45.05416
0.25	45.16283
0.3	45.31164
0.35	45.45899
0.4	45.60499
0.45	45.76559
0.5	45.96681
0.55	46.16859
0.6	46.37876
0.65	46.57913
0.7	46.77771
0.75	46.94643
0.8	47.1193
0.85	47.30021
0.9	47.49501
0.95	47.68151
1	47.8876
1.05	48.10915
1.1	48.3681
1.15	48.65043
1.2	48.96823
1.25	49.29562
1.3	49.62867
1.35	49.94761
1.4	50.2565
1.45	50.54335
1.5	50.82416
1.55	51.08306
1.6	51.34602
1.65	51.58899
1.7	51.84198
1.75	52.09901
1.8	52.36389
1.85	52.61661
1.9	52.88317
1.95	53.13955
2	53.38965
2.05	53.61748
2.1	53.85505
2.15	54.08436
2.2	54.30328
2.25	54.51986
2.3	54.74806
2.35	54.96194
2.4	55.16757
2.45	55.38112
2.5	55.60078
2.55	55.80056
2.6	56.00833
2.65	56.21217
2.7	56.40388
2.75	56.58737
2.8	56.77063
2.85	56.93357
2.9	57.10595
2.95	57.25964
3	57.41864
3.05	57.57509
3.1	57.72713
3.15	57.88704
3.2	58.04706
3.25	58.18722
3.3	58.35163
3.35	58.51633
3.4	58.65525
3.45	58.79822
3.5	58.9309
3.55	59.047
3.6	59.1364
3.65	59.23504
3.7	59.33104
3.75	59.4025
3.8	59.46559
3.85	59.55436
3.9	59.64099
3.95	59.72774
4	59.84279
4.05	59.94415
4.1	60.01775
4.15	60.09935
4.2	60.16671
4.25	60.21368
4.3	60.29219
4.35	60.3921
4.4	60.44937
4.45	60.50004
4.5	60.58222
4.55	60.63601
4.6	60.65353
4.65	60.70887
4.7	60.7781
4.75	60.7933
4.8	60.77866
4.85	60.79834
4.9	60.82045
4.95	60.81692
5	60.83949
5.05	60.90397
5.1	60.95824
5.15	60.98829
5.2	61.02817
5.25	61.054
5.3	61.05172
5.35	61.01538
5.4	60.97897
5.45	60.96651
5.5	60.97617
5.55	61.00014
5.6	61.05443
5.65	61.11099
5.7	61.14574
5.75	61.16456
5.8	61.17325
5.85	61.16576
5.9	61.13603
5.95	61.10404
6	61.0718
6.05	61.03538
