0.036	57.5
0.073	57.6
0.11	57.7
0.147	58.4
0.184	58.3
0.221	58.5
0.258	58.7
0.295	59.2
0.332	59.3
0.369	59.4
0.406	60.3
0.443	61
0.48	61
0.517	61
0.554	61.8
0.591	62.1
0.628	62.4
0.665	62.6
0.702	63.6
0.739	63.9
0.776	64.3
0.813	64.6
0.85	65.6
0.887	65.7
0.924	66.1
0.961	66.5
0.998	68.8
1.035	67.8
1.072	68.5
1.109	69.1
1.146	70.3
1.183	71.1
1.22	71.4
1.257	71.7
1.294	73
1.331	73.2
1.368	73.4
1.405	75
1.442	75.7
1.479	75.9
1.516	76
1.553	77.8
1.59	77.5
1.627	78.3
1.664	79
1.701	79.8
1.738	79.8
1.775	80.8
1.812	81.7
1.849	82.2
1.886	82.1
1.923	83.1
1.96	84
1.997	84.3
2.034	84.8
2.071	85.9
2.108	86.9
2.145	85.8
2.182	87.1
2.219	88
2.256	88.9
2.293	88.5
2.33	89.7
2.367	90.8
2.404	90.5
2.441	90.6
2.478	91.5
2.515	92.4
2.552	93.3
2.589	92.2
2.626	93.4
2.663	94.6
2.7	94.2
2.737	94.8
2.774	95.6
2.811	96.3
2.848	97.1
2.885	96.1
2.922	97.5
2.959	98.8
2.996	96.9
3.033	99
3.07	99.6
3.107	100.1
3.144	99.5
3.181	101.9
3.218	101.8
3.255	101.7
3.292	101.9
3.329	102.5
3.366	103.1
3.403	103.1
3.44	102.9
3.477	104
3.514	105
3.551	105
3.588	104.8
3.625	105.8
3.662	106.7
3.699	106.3
3.736	106.8
3.773	107.2
3.81	107.6
3.847	108.1
3.884	108.4
3.921	108.6
3.958	108.7
3.995	110.4
4.032	111.6
4.069	110.8
4.106	110
4.143	111.2
4.18	113.2
4.217	112.4
4.254	111.5
4.291	112.3
4.328	112.8
4.365	113.3
4.402	113.7
4.439	115
4.476	114.5
4.513	113.9
4.55	114.5
4.587	116.3
4.624	116.6
4.661	116.8
4.698	117.8
4.735	117.3
4.772	117
4.809	116.7
4.846	118.4
4.883	118.1
4.92	118.3
